"1988","20278","15882","G","03:16.5","Time"
"1988","20278","15943","S","03:18.3","Time"
"1988","20278","15963","B","03:19.8","Time"
"1988","20278","16048","B","03:19.8","Time"
"1988","20278","16078","G","03:16.5","Time"
"1988","20278","16081","G","03:16.5","Time"
"1988","20278","16424","S","03:18.3","Time"
"1988","20278","16590","S","03:18.3","Time"
"1988","20279","11551","G","03:40.6","Time"
"1988","20279","13597","G","03:40.6","Time"
"1988","20279","13838","B","03:44.2","Time"
"1988","20279","15805","S","03:43.4","Time"
"1988","20279","16181","B","03:44.2","Time"
"1988","20279","16295","G","03:40.6","Time"
"1988","20279","16331","S","03:43.4","Time"
"1988","20279","16332","S","03:43.4","Time"
"1988","20279","16368","G","03:40.6","Time"
"1988","20279","16614","S","03:43.4","Time"
"1988","20279","16643","B","03:44.2","Time"
"1988","20279","16650","B","03:44.2","Time"
"1988","20280","13772","S","03:39.3","Time"
"1988","20280","15777","G","03:36.9","Time"
"1988","20280","15891","S","03:39.3","Time"
"1988","20280","16010","S","03:39.3","Time"
"1988","20280","16081","G","03:36.9","Time"
"1988","20280","16200","B","03:40.0","Time"
"1988","20280","16324","G","03:36.9","Time"
"1988","20280","16407","B","03:40.0","Time"
"1988","20280","16412","S","03:39.3","Time"
"1988","20280","16424","B","03:40.0","Time"
"1988","20280","16493","G","03:36.9","Time"
"1988","20280","16635","B","03:40.0","Time"
"1988","20281","15753","S","04:07.9","Time"
"1988","20281","16045","B","04:10.5","Time"
"1988","20281","16050","G","04:03.7","Time"
"1988","20281","16097","S","04:07.9","Time"
"1988","20281","16114","B","04:10.5","Time"
"1988","20281","16284","S","04:07.9","Time"
"1988","20281","16295","G","04:03.8","Time"
"1988","20281","16296","B","04:10.5","Time"
"1988","20281","16358","B","04:10.5","Time"
"1988","20281","16368","G","04:03.7","Time"
"1988","20281","16650","S","04:07.9","Time"
"1988","20281","16655","G","04:03.8","Time"
"1988","20282","10333","G","07:12.5","Time"
"1988","20282","11198","G","07:12.5","Time"
"1988","20282","14283","S","07:13.7","Time"
"1988","20282","15845","G","07:12.5","Time"
"1988","20282","15882","G","07:12.5","Time"
"1988","20282","15888","S","07:13.7","Time"
"1988","20282","15947","B","07:14.4","Time"
"1988","20282","15963","S","07:13.7","Time"
"1988","20282","16019","B","07:14.4","Time"
"1988","20282","16039","B","07:14.4","Time"
"1988","20282","16049","B","07:14.4","Time"
"1988","20282","16239","S","07:13.7","Time"
"1988","20284","15735","S","03:47.1","Time"
"1988","20284","15888","G","03:47.0","Time"
"1988","20284","16666","B","03:47.3","Time"
"1988","20285","10952","G","04:03.9","Time"
"1988","20285","15971","S","04:05.9","Time"
"1988","20285","16316","B","04:06.6","Time"
"1988","20286","10249","B","04:18.0","Time"
"1988","20286","10711","G","04:14.7","Time"
"1988","20286","16656","S","04:17.4","Time"
"1988","20287","10952","G","04:37.8","Time"
"1988","20287","11551","B","04:39.8","Time"
"1988","20287","16253","S","04:39.5","Time"
"1988","20288","10333","G","22.14","Time"
"1988","20288","16081","S","22.36","Time"
"1988","20288","16424","B","22.71","Time"
"1988","20289","14217","S","25.64","Time"
"1988","20289","16295","B","25.71","Time"
"1988","20289","16368","G","25.49","Time"
"1988","20289","16548","B","25.71","Time"
"1988","20290","10952","G","08:20.2","Time"
"1988","20290","16282","B","08:22.9","Time"
"1988","20290","16554","S","08:20.1","Time"
"1992","20005","10829","B","12.7","Time"
"1992","20005","12373","S","12.69","Time"
"1992","20005","12899","G","12.64","Time"
"1992","20006","10012","B","28:00.1","Time"
"1992","20006","10565","S","27:47.7","Time"
"1992","20006","13493","G","27:46.7","Time"
