"1988","20062","16237","30056","USA","G","09/29/1988"
"1988","20062","16281","30056","USA","G","09/29/1988"
"1988","20062","16308","30056","YUG","S","09/29/1988"
"1988","20062","16333","30056","YUG","S","09/29/1988"
"1988","20062","16338","30056","YUG","S","09/29/1988"
"1988","20062","16481","30056","URS","B","09/29/1988"
"1988","20062","16595","30056","URS","B","09/29/1988"
"1988","20062","16621","30056","YUG","S","09/29/1988"
"1988","20062","16659","30056","YUG","S","09/29/1988"
"1988","20063","15800","30058","USA","S","10/02/1988"
"1988","20063","16220","30058","CAN","G","10/02/1988"
"1988","20063","16310","30058","URS","B","10/02/1988"
"1988","20063","16685","30058","POL","B","10/02/1988"
"1988","20064","15833","30058","USA","S","10/01/1988"
"1988","20064","16061","30058","BUL","G","10/01/1988"
"1988","20064","16069","30058","HUN","B","10/01/1988"
"1988","20064","16505","30058","PHI","B","10/01/1988"
"1988","20065","13773","30058","GDR","S","10/02/1988"
"1988","20065","16007","30058","MEX","B","10/02/1988"
"1988","20065","16126","30058","KOR","G","10/02/1988"
"1988","20065","16526","30058","URS","B","10/02/1988"
"1988","20066","16063","30058","BUL","S","10/01/1988"
"1988","20066","16099","30058","COL","B","10/01/1988"
"1988","20066","16287","30058","USA","G","10/01/1988"
"1988","20066","16320","30058","THA","B","10/01/1988"
"1988","20067","15719","30058","MAR","B","10/02/1988"
"1988","20067","15921","30058","ROU","S","10/02/1988"
"1988","20067","16206","30058","KOR","B","10/02/1988"
"1988","20067","16377","30058","ITA","G","10/02/1988"
"1988","20068","15873","30058","SWE","S","10/01/1988"
"1988","20068","15931","30058","USA","B","10/01/1988"
"1988","20068","15934","30058","MGL","B","10/01/1988"
"1988","20068","16691","30058","GDR","G","10/01/1988"
"1988","20069","15849","30058","AUS","S","10/02/1988"
"1988","20069","15993","30058","FRG","B","10/02/1988"
"1988","20069","16084","30058","URS","G","10/02/1988"
"1988","20069","16335","30058","SWE","B","10/02/1988"
"1988","20071","15795","30058","FRA","S","10/01/1988"
"1988","20071","15925","30058","POL","B","10/01/1988"
"1988","20071","16011","30058","USA","B","10/01/1988"
"1988","20071","16647","30058","KEN","G","10/01/1988"
"1988","20073","15920","30058","CAN","B","10/02/1988"
"1988","20073","16096","30058","USA","S","10/02/1988"
"1988","20073","16381","30058","KOR","G","10/02/1988"
"1988","20073","16669","30058","GBR","B","10/02/1988"
"1988","20074","16266","30058","CAN","S","10/01/1988"
"1988","20074","16273","30058","GDR","G","10/01/1988"
"1988","20074","16467","30058","KEN","B","10/01/1988"
"1988","20074","16562","30058","PAK","B","10/01/1988"
"1988","20075","15847","30058","URS","S","10/02/1988"
"1988","20075","16275","30058","USA","G","10/02/1988"
"1988","20075","16399","30058","POL","B","10/02/1988"
"1988","20075","16523","30058","YUG","B","10/02/1988"
"1988","20076","15745","30058","KOR","S","10/01/1988"
"1988","20076","16006","30058","POL","B","10/01/1988"
"1988","20076","16299","30058","USA","G","10/01/1988"
"1988","20076","16620","30058","NED","B","10/01/1988"
"1988","20078","10236","30078","USA","G","10/01/1988"
"1988","20078","15768","30078","USA","G","10/01/1988"
"1988","20078","15956","30078","NZL","S","10/01/1988"
"1988","20078","15967","30078","AUS","B","10/01/1988"
"1988","20078","16012","30078","AUS","B","10/01/1988"
"1988","20078","16257","30078","NZL","S","10/01/1988"
"1988","20079","10015","30078","HUN","B","09/30/1988"
"1988","20079","10689","30078","HUN","B","09/30/1988"
"1988","20079","15899","30078","URS","S","09/30/1988"
"1988","20079","15956","30078","NZL","G","09/30/1988"
"1988","20079","16257","30078","NZL","G","09/30/1988"
"1988","20079","16337","30078","URS","S","09/30/1988"
"1988","20081","10236","30078","USA","G","10/01/1988"
"1988","20081","14168","30078","GDR","B","10/01/1988"
"1988","20081","15889","30078","AUS","S","10/01/1988"
"1988","20082","11342","30078","HUN","G","09/30/1988"
"1988","20082","16257","30078","NZL","B","09/30/1988"
"1988","20082","16544","30078","GDR","S","09/30/1988"
"1988","20083","15726","30060","GDR","G","09/18/1988"
"1988","20083","16028","30060","POL","S","09/18/1988"
"1988","20083","16086","30060","SWE","B","09/18/1988"
"1988","20083","16088","30060","POL","S","09/18/1988"
"1988","20083","16094","30060","SWE","B","09/18/1988"
"1988","20083","16108","30060","SWE","B","09/18/1988"
"1988","20083","16187","30060","GDR","G","09/18/1988"
"1988","20083","16192","30060","SWE","B","09/18/1988"
"1988","20083","16195","30060","GDR","G","09/18/1988"
"1988","20083","16218","30060","POL","S","09/18/1988"
"1988","20083","16497","30060","GDR","G","09/18/1988"
"1988","20083","16563","30060","POL","S","09/18/1988"
"1988","20084","16142","30060","URS","G","09/20/1988"
